Title,Date,Location,Text,URL,RightWingRelated,KeywordMatch,OffenceType,Action,PossibleMotive
Diesel gestohlen,05.02.2025,"Jüterbog, Ortslage, Teltow-Fläming","Am Dienstagvormittag wurde der Polizei ein Diebstahl aus einer Arbeitsmaschine in der Ortslage Jüterbog gemeldet. Unbekannte Täter entwendeten aus der Maschine einzelne Bestandteile und Werkzeuge sowie dutzende Liter Dieselkraftstoff.
Es entstand ein Sachschaden von geschätzt 4500 Euro. Durch die eingesetzten Kräfte wurde der Tatort dokumentiert und eine entsprechende Strafanzeige gefertigt.
Dienstag, 04.02.2025, 07:41 Uhr",https://polizei.brandenburg.de/pressemeldung/diesel-gestohlen/5415546,False,,[],[],[]
Hebelspuren gefunden,04.02.2025,"Theisa, Elbe-Elster","Die Anwohnerin eines Einfamilienhauses in der Liebenwerdaer Straße stellte Montagnachmittag Hebelspuren im hinteren Bereich des Gebäudes fest. Unbekannte versuchten nach ersten Ermittlungen in das Objekt einzudringen, was allerdings nicht gelang.
Die eingesetzten Beamten sicherten entsprechende Spuren und leiteten ein Ermittlungsverfahren ein.",https://polizei.brandenburg.de/pressemeldung/hebelspuren-gefunden/5413733,False,,[],[],[]
Drogentest schlägt an,04.02.2025,"Finsterwalde, Uebigau-Wahrenbrück, Elbe-Elster","Polizeibeamte kontrollierten Montagnachmittag den Fahrer eines E-Rollers im Ponnsdorfer Weg von
Finsterwalde
und zwei Stunden später den Nutzer einer SIMSON in der Neu-Hellas-Straße. Ein durchgeführter Drogentest reagierte in beiden Fällen positiv auf Opiate. Darüber hinaus war der 37-jährige Fahrzeugführer der „Schwalbe“ nicht im Besitz einer gültigen Fahrerlaubnis.
In der Nacht zu Dienstag kontrollierten Beamte abermals ein Fahrzeug in der Hirtenstraße in
Uebigau
. Diesmal reagierte der Drogentest positiv auf Cannabis. In allen drei Fällen veranlassten die Beamten die Blutprobenentnahme, untersagten die Weiterfahrt und fertigten entsprechende Anzeigen.",https://polizei.brandenburg.de/pressemeldung/drogentest-schlaegt-an/5413732,False,,[],[],[]
Garageneinbruch,04.02.2025,"Senftenberg, Oberspreewald-Lausitz","Montagmittag wurde der Polizei der Einbruch in eine Garage angezeigt. Unbekannte begaben sich offenbar in den Komplex der Johannes-R.-Becher Straße, verschafften sich gewaltsam Zutritt zur Garage und entwendeten eine gut erhaltene SIMSON „Schwalbe“.
Im Rahmen des eingeleiteten Ermittlungsverfahrens wurde der Gesamtschaden vorerst auf ungefähr 4.000 Euro geschätzt.",https://polizei.brandenburg.de/pressemeldung/garageneinbruch/5413724,False,,[],[],[]
Diebe im Supermarkt,04.02.2025,"Senftenberg, Oberspreewald-Lausitz","In einem Supermarkt nahe der Straße des Bergmanns legte eine Kundin während des Einkaufs am Vormittag ihre Handtasche in einen Korb. In einem Moment der Unaufmerksamkeit stahlen Unbekannte ihre Geldbörse, sodass ein vierstelliger Gesamtschaden entstand.
In diesem Zusammenhang bittet die Polizei, ihre mitgeführten Wertgegenstände, insbesondere während des Einkaufs, keinesfalls unbeaufsichtigt zu lassen. Bewahren sie Geldbörsen nach Möglichkeit in verschließbaren Innentaschen ihrer Bekleidung auf, damit Täter nicht ungehindert Zugriff auf ihre mitgeführten Sachen haben.",https://polizei.brandenburg.de/pressemeldung/diebe-im-supermarkt/5413720,False,,[],[],[]
"Ohne Führerschein, aber unter Drogenverdacht",04.02.2025,"BAB 15 bei Boblitz, Oberspreewald-Lausitz","Am Dienstagmorgen stoppten Polizeibeamte gegen 01:00 Uhr einen SKODA-Kleinwagen zwischen Boblitz und dem Spreewald-Dreieck, um eine Verkehrskontrolle durchzuführen. Bei der Kontrolle des Fahrers reagierte ein Drogenvortest positiv auf Amphetamine und Kokain.
Da der Mann keine Dokumente bei sich hatte und zunächst falsche Daten zu seiner Identität angab, wurde eine Datenüberprüfung über das gemeinsame deutsch-polnische Polizeizentrum in Swiecko eingeleitet. In dessen Ergebnis war klar, warum der Fahrer keinen Führerschein vorweisen konnte.
Da er erst 16 Jahre alt ist, wurden in Absprache mit einem Eilstaatsanwalt zunächst die beweissichernde Blutprobe im Krankenhaus realisiert, entsprechende Anzeigen erstattet und der Jugendliche in eine Jugendhilfeeinrichtung des Landkreises gebracht. Die kriminalpolizeilichen Ermittlungen dauern an.",https://polizei.brandenburg.de/pressemeldung/ohne-fuehrerschein-aber-unter-drogenverd/5413719,False,,[],[],[]
Sachschäden durch Einbruch,04.02.2025,"Schönefeld, Dahme-Spreewald","Ein Einbruch in einen MERCEDES-Sprinter, der in der vergangenen Nacht in den Wehrmathen geparkt war, wurde der Polizei am Dienstagmorgen angezeigt. Kriminelle hatten offenbar versucht, den Transporter komplett zu stehlen und wurden dabei gestört.
Aus dem Wageninneren wurde nichts gestohlen, aber die Reparatur der Beschädigungen am Fahrzeug wird mit mindestens 3.000 Euro zu Buche schlagen.",https://polizei.brandenburg.de/pressemeldung/sachschaeden-durch-einbruch/5413709,False,,[],[],[]
In Polizeigewahrsam genommen,04.02.2025,"Lübben, Dahme-Spreewald","Der Polizei wurde am Montagabend kurz vor 21:00 Uhr durch mehrere Anrufer gemeldet, dass ein zunächst Unbekannter durch die Berliner Chaussee läuft und dabei offenbar mit einer Schreckschusswaffe in die Luft schoss. Von den Beamten angetroffen, wies der Atemalkoholtest bei dem polizeibekannten 19-Jährigen einen Wert von 1,21 Promille aus. Zudem wurde im Rahmen der ersten Ermittlungen bekannt, dass der Mann kurz zuvor in einem Discounter als Ladendieb aufgefallen war.
Zur Verhinderung weiterer Straftaten wurde er nach ärztlicher Untersuchung in Polizeigewahrsam genommen. Gleichzeitig wurden mehrere Ermittlungsverfahren, unter anderem auch wegen des Verstoßes gegen das Waffengesetz, eingeleitet.",https://polizei.brandenburg.de/pressemeldung/in-polizeigewahrsam-genommen/5413708,False,,[],[],[]
Nach Auffahrunfall zur Blutprobe,04.02.2025,"BAB 13 bei Mittenwalde, Dahme-Spreewald","Die Polizei wurde am Montag zur Mittagszeit über einen Auffahrunfall zwischen Mittenwalde und Ragow in Fahrtrichtung Berlin informiert. Ein PKW SEAT hatte einen OPEL angestoßen, was Sachschäden von rund 6.000 Euro an den weiter fahrbereiten Autos zur Folge hatte.
Verletzt wurde niemand, dennoch musste der 57-jährige Verursacher die Beamten zur Blutprobe begleiten, da bei ihm der Atemalkoholtest angeschlagen hatte. Ein Ermittlungsverfahren wurde eingeleitet und sein Führerschein beschlagnahmt.",https://polizei.brandenburg.de/pressemeldung/nach-auffahrunfall-zur-blutprobe/5413699,False,,[],[],[]
Diesel und Anhänger gestohlen,04.02.2025,"Gemeinde Neuhausen/Spree, Spree-Neiße","Der Polizei wurden am Montag zur Mittagszeit zwei Diebstähle angezeigt, die offenbar in der voran gegangenen Nacht verübt worden waren. Im Ortsteil
Komptendorf
hatten Dieseldiebe eine Baustelle in der Roggosener Straße heimgesucht und etwa 400 Liter des Kraftstoffes aus einer Baumaschine gestohlen.
In
Laubsdorf
hatten es Kriminelle auf einen Autoanhänger abgesehen, der in einem Carport in der Schneidergasse geparkt war. Hier wurde gleichzeitig mit der Anzeigenaufnahme nach dem Fahrzeug des Herstellers STEMA eingeleitet.",https://polizei.brandenburg.de/pressemeldung/diesel-und-anhaenger-gestohlen/5413685,False,,[],[],[]
Graffiti-Sprayer erwischt,04.02.2025,"Babelsberg Süd, Großbeerenstraße, Potsdam","In der vergangenen Nacht meldete ein Zeuge, dass ein Jugendlicher in Babelsberg die Fassaden von Häusern besprüht. Vor Ort konnten die Beamten einen 18-Jährigen feststellen, der mehrere Häuser mit Graffiti mit bis zu 190 cm Länge und 170 cm Höhe besprüht hatte. Der verursachte Schaden wurde auf mehrere hundert Euro geschätzt. Gegen den Tatverdächtigen wurde eine Anzeige wegen Sachbeschädigung aufgenommen.",https://polizei.brandenburg.de/pressemeldung/graffiti-sprayer-erwischt/5413648,False,,[],[],[]
Kennzeichendiebstahl,04.02.2025,"Stahnsdorf, Potsdam-Mittelmark",Innerhalb kurzer Zeit stahlen am Montagvormittag unbekannte Täter die beiden Kennzeichen eines im Ausland zugelassenen Kleintransporters. Das Fahrzeug war im öffentlichen Verkehrsraum in Stahnsdorf geparkt. Es wurde eine Anzeige aufgenommen und die Kennzeichen wurden zur Fahndung ausgeschrieben.,https://polizei.brandenburg.de/pressemeldung/kennzeichendiebstahl/5413663,False,,[],[],[]
Einbruch in Keller,04.02.2025,"Fahrland, Gartenstraße, Potsdam","Am Montagmittag meldeten Mitarbeiter einer Hausverwaltung aus Fahrland einen Einbruch. Durch Mieter wurde festgestellt, dass der Münzbehälter eines Waschautomaten in einem Gemeinschaftskeller aufgebrochen wurde. Weiterhin wurde der Kellerverschlag eines Mieters gewaltsam geöffnet und daraus Sportgeräte entwendet. Der Tatzeitraum konnte zunächst nicht eingegrenzt werden. Der vorläufig bekannte Gesamtschaden wurde bei der Anzeigenaufnahme mit 1.500 Euro angegeben.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-keller/5413644,False,,[],[],[]
Radlader verschwunden,04.02.2025,"Müllrose, Oder-Spree","Am 03.02.2025 wurde der Polizei der Diebstahl eines Radladers angezeigt. Das Gerät war im Möllenweg abgestellt gewesen und hat einen Schätzwert von 20.000 Euro. Die Fahndung ist eingeleitet, hat aber noch nicht zum Auffinden des Diebesgutes geführt.",https://polizei.brandenburg.de/pressemeldung/radlader-verschwunden/5413333,False,,[],[],[]
Einbrecher unterwegs gewesen,04.02.2025,"Eisenhüttenstadt, Oder-Spree","Wie der Polizei am 03.02.2025 angezeigt wurde, haben sich noch Unbekannte Zutritt zu den Lagerräumen zweier Verkaufseinrichtungen in der Nordpassage verschafft. Doch mussten die Eindringlinge feststellen, dass man dort nur Paletten und Leerverpackungen aufbewahrte. Daraufhin flüchteten sie erst einmal unerkannt. Ihr Tun hatte einen Sachschaden von mehreren Hundert Euro verursacht. Wer sich da betätigte, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/einbrecher-unterwegs-gewesen/5413317,False,,[],[],[]
Garagen wurden zu Zielobjekten von Einbrechern,04.02.2025,"Eisenhüttenstadt, Oder-Spree","Am 03.02.2025 wurden der Polizei mehrere aufgebrochene Garagen in einem Komplex in der Beeskower Straße gemeldet. Letztlich kam heraus, das insgesamt 13 der dort befindlichen Gebäude angegriffen worden sind. Wer sich da betätigte und was denjenigen in die Hände fiel, war bei der Anzeigenaufnahme aber noch nicht zu klären gewesen.",https://polizei.brandenburg.de/pressemeldung/garagen-wurden-zu-zielobjekten-von-einbr/5413316,False,,[],[],[]
In Wohnung eingestiegen,04.02.2025,"Frankfurt (Oder), Frankfurt (Oder)","Am frühen Morgen des 04.02.2025 wurden Polizisten in die Moskauer Straße gerufen. Dort waren Einbrecher in eine Erdgeschosswohnung eingestiegen und hatten sich in sämtlichen Räumen umgetan. Nach ersten Erkenntnissen fielen ihnen Bargeld und Schmuck in die Hände. Um wen es sich dabei gehandelt hatte und wo das Diebesgut abgeblieben ist, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/in-wohnung-eingestiegen/5413302,False,,[],[],[]
Einbruchsdiebstahl,04.02.2025,"Erkner, Oder-Spree",Am Abend des 03.02.2025 gelangten noch Unbekannte in ein Wohnhaus in der Pfälzer Straße. Die Eindringlinge sahen sich dann in allen Räumen um und nahmen nach ersten Erkenntnissen diverse Schmuckgegenstände mit sich. Jetzt ermittelt die Kriminalpolizei zur Identität der Diebe und wo der Schmuck abgeblieben ist.,https://polizei.brandenburg.de/pressemeldung/einbruchsdiebstahl/5413301,False,,[],[],[]
In Einfamilienhaus eingedrungen,04.02.2025,"Waldesruh, Märkisch-Oderland","Im Tagesverlauf des 03.02.2025 gelangten Einbrecher in ein Wohnhaus in der Kleiststraße. Sämtliche Räume wurden betreten und die darin befindlichen Schränke und Schubladen nach Verwertbarem durchsucht. Was ihnen dabei in die Hände fiel, war bei der Anzeigenaufnahme noch nicht abschließend geklärt. Kriminaltechniker sicherten Spurenmaterial, welches jetzt ausgewertet wird.",https://polizei.brandenburg.de/pressemeldung/in-einfamilienhaus-eingedrungen/5413240,False,,[],[],[]
Firmengebäude von Dieben heimgesucht,04.02.2025,"Dahlwitz-Hoppegarten, Märkisch-Oderland","Wie der Polizei am 03.02.2025 angezeigt wurde, haben sich noch Unbekannte Zutritt zu einem Firmengelände in der Rennbahnallee verschafft. Dort drangen sie dann auch in eines der Gebäude ein und durchsuchten sämtliche Räume nach Verwertbarem. Nach erstem Überblick hatten sie es wohl auf Bargeld abgesehen. Was genau ihnen in die Hände fiel, konnte bei der Anzeigenaufnahme jedoch noch nicht abschließend geklärt werden.
Wenig später kam die Kunde, dass noch eine weitere Firma ungebetenen Besuch erhalten hatte. Wieder hatten sich die Täter gewaltsam Zutritt zum Gelände und zu einem der Gebäude verschafft. Und wieder muss zu möglichem Diebesgut noch recherchiert werden.
Die Kriminalpolizei hat sich der Geschehnisse angenommen und ermittelt nun zur Identität der Einbrecher. Kriminaltechniker sicherten dazu Spuren, deren Auswertung die Ermittler vielleicht schon auf die richtige Fährte bringt.",https://polizei.brandenburg.de/pressemeldung/firmengebaeude-von-dieben-heimgesucht/5413239,False,,[],[],[]
Nicht zum Ziel gelangt,04.02.2025,"Strausberg, Märkisch-Oderland","In den Nachmittagsstunden des 03.02.2025 versuchten noch Unbekannte einen Mazda CX-5 zu stehlen, welcher zu dieser Zeit im Otto-Grotewohl-Ring abgestellt gewesen war. Doch schafften sie es nicht einmal, das Türschloss zu knacken. Trotzdem hinterließen ihre vergeblichen Bemühungen einen Sachschaden von rund 500 Euro.",https://polizei.brandenburg.de/pressemeldung/nicht-zum-ziel-gelangt/5413238,False,,[],[],[]
Skoda verschwunden,04.02.2025,"Dolgelin, Märkisch-Oderland","Wie der Polizei am 03.02.2025 angezeigt wurde, haben noch Unbekannte einen Skoda Octavia gestohlen, welcher zur Tatzeit in der Bahnhofsstraße abgestellt gewesen war. Nach dem Fahrzeug wird nun gefahndet.",https://polizei.brandenburg.de/pressemeldung/skoda-verschwunden/5413234,False,,[],[],[]
Ermittlungen eingeleitet,04.02.2025,"Eberswalde, Barnim","Nicht schlecht staunte ein Eberswalder, als er am Morgen des 04.02.2025 die Kennzeichen seines Autos an einem Audi entdeckte, der auf einer Grünfläche in der Fritz-Weineck-Straße stand. Dass die Kennzeichen abhandengekommen waren, hatte der Geschädigte schon mitbekommen und tags zuvor auch bei der Polizei angezeigt. Polizisten machten dann den Halter jenes Audis ausfindig. Der 23-jährige Deutsche ist bereits mit Verkehrsdelikten bekannt geworden und wird sich nun erneut zu erklären haben. Die Kennzeichentafeln wurden sichergestellt und können dem rechtmäßigen Besitzer wieder ausgehändigt werden.",https://polizei.brandenburg.de/pressemeldung/ermittlungen-eingeleitet/5413230,False,,[],[],[]
So nun nicht!,04.02.2025,"Bernau b. Berlin, Barnim","Am Abend des 03.02.2025 rückten Polizisten aus, um nach einer Rentnerin zu suchen, die seit dem Nachmittag vermisst wurde. War doch nicht ausgeschlossen, dass sie sich durch ihre körperlichen Beeinträchtigungen in einer hilflosen Lage befinden könnte.
Die Suche führt eine Streifenwagenbesatzung auch zum Bahnhof, wo sich die Beamten im Gebäude und auf dem Bahnsteig umsahen. Als sie zurückkehrten, mussten die Uniformierten feststellen, dass ihr Funkwagen zwischenzeitlich von bis dato Unbekannten beschädigt worden war. Einen der Seitenspiegel hatte es getroffen, dessen Kappe nun auf dem Boden lag.
Zeugen berichteten dann, dass die Täter wohl einer Jugendgruppe angehörten, die nach ihrem zerstörerischen Werk den Ort des Geschehens fluchtartig verlassen hatte. Bei der Absuche im Nahbereich entdeckten die Polizisten eine solche Gruppe, auf die die Beschreibung der Gesuchten passte. Einer rannte bei Erblicken der Polizeiuniformen auch noch davon, konnte aber mit Unterstützung von Zeugen gestellt und genauer besehen werden. Bei dem 16-Jährigen könnte es sich sogar um den mutmaßlichen Haupttäter gehandelt haben. Er ist trotz seines Alters bereits hinlänglich polizeilich bekannt. Das gilt ebenso für die vier anderen Jugendlichen. Alle wurden ihren Erziehungsberechtigten übergeben und nun wird sich die Kriminalpolizei mit der Sache befassen.
Die gesuchte Rentnerin hat sich im Übrigen wieder angefunden. Sie kehrte wohlbehalten zu ihrer Wohnung zurück und damit konnte die Suche dann auch beendet werden.",https://polizei.brandenburg.de/pressemeldung/so-nun-nicht-/5413185,False,,[],[],[]
Katalysator gestohlen,04.02.2025,"Angermünde, Uckermark","Wie der Polizei am 03.02.2025 angezeigt wurde, haben sich noch Unbekannte an einem Opel Astra zu schaffen gemacht, welcher zu dieser Zeit in der Prenzlauer Straße abgestellt gewesen war. Mit den Tätern verschwand dann der Katalysator des Fahrzeuges. Um wen es sich bei den Dieben gehandelt hatte und wohin der Katalysator gebracht worden ist, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/katalysator-gestohlen/5413180,False,,[],[],[]
Randalierer unterwegs gewesen,04.02.2025,"Schwedt/Oder, Uckermark","Wie der Polizei am Abend des 03.02.2025 gemeldet wurde, haben sich mutmaßlich Jugendliche in der Friedrich-Engels-Straße herumgetrieben und dort mindestens drei Sitzbänke beschädigt. Ein aufmerksamer Zeuge bekam dies mit, woraufhin die Täter flohen. Dabei soll es sich um ein Trio gehandelt haben. Wer diejenigen waren, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/randalierer-unterwegs-gewesen/5413152,False,,[],[],[]
Über den Balkon eingestiegen,04.02.2025,"Oranienburg, Oberhavel","Nachdem sie über den Balkon eines Einfamilienhauses im Ortsteil Lehnitz geklettert waren, haben bisher Unbekannte im Zeitraum vom 29.01.2025 bis 03.02.2025 ein Fenster aufgebrochen und sind in das Haus eingedrungen. Im Inneren durchwühlten sie sämtliche Schränke und entwendeten Schmuck. Der entstandene Schaden beläuft sich auf rund 400 Euro. Kriminaltechniker kamen zum Einsatz, um Spuren zu sichern, die Kriminalpolizei hat die weiteren Ermittlungen übernommen.",https://polizei.brandenburg.de/pressemeldung/ueber-den-balkon-eingestiegen/5412989,False,,[],[],[]
