Title,Date,Location,Text,URL,SourceFile,RightWingRelated,KeywordMatch,ExtractedDate,ExtractedTime,ExtractedAge,ExtractedGender,ExtractedAction,KeywordExtracted
Ereignisse im Zusammenhang mit dem Nahostkonflikt - Polizei Berlin zieht Bilanz,17.11.2023,bezirksübergreifend,"Friedrichshain-Kreuzberg/Neukölln
Nr. 2124
Insgesamt setzte die Polizei Berlin gestern rund 600 Einsatzkräfte, unterstützt von Kräften der Bundespolizei, zum Schutz der angezeigten Versammlungen ein.
Zum Thema „Bewegungsfreiheit, Meinungsfreiheit und Solidarität mit den Rechten der palästinensischen Menschen“ versammelten sich gegen 18 Uhr zunächst etwa 70 Personen am Oranienplatz. Einsatzkräfte stellten dort bereits vier, mit dem Namen einer palästinensisch-amerikanischen Journalistin überklebte Straßenbenennungsschilder fest.
Gegen 18.30 Uhr setzte sich der Aufzug mit circa 700 Teilnehmenden in Bewegung. Im Verlauf des Aufzuges verstießen einzelne Teilnehmerinnen und Teilnehmer gegen erlassene und zum Aufzugsbeginn verlesene Beschränkungen, indem immer wieder Plakate mit verbotenen Inhalten gezeigt wurden. Insgesamt beteiligten sich rund 1300 Personen an diesem Aufzug, der gegen 21 Uhr am Hermannplatz endete.
Im Nachgang erkannten Einsatzkräfte an der Sonnenallee Ecke Reuterstraße eine 31-jährige Frau wieder, die während des Aufzuges ein Plakat mit verbotenem Inhalt gezeigt hatte. Bei ihrer Festnahme leistete sie Widerstand. Diese Festnahme versuchte ein 24 Jahre alter Mann durch Wegziehen und Wegstoßen der Einsatzkräfte zu verhindern. Als dies nicht gelang, rannte der Mann zu einem nahegelegenen Imbiss und verlangte nach einem Messer. Daraufhin reagierte ein Polizeibeamter und nahm seine Dienstwaffe in entschlossener Sicherungshaltung. Einsatzkräfte nahmen den 24-Jährigen anschließend ebenfalls fest. Ein Messer hatte er nicht erhalten. Beide Tatverdächtigen konnten nach Feststellung ihrer Identitäten ihren Weg fortsetzen.
Die Einsatzkräfte leiteten Strafermittlungsverfahren unter anderem wegen des Verdachts der Volksverhetzung, des tätlichen Angriffes auf und Widerstand gegen Vollstreckungsbeamte, der Bedrohung und der Verwendung von verfassungswidrigen Symbolen ein.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1386449.php,berlin_police_results.csv,True,"['volksverhetz', 'verfassungswidrig']",17.11.2023,"['18', '18.30', '21']","['31', '24']","['frau', 'mann', 'mann']","['angriff', 'versammlung']","['volksverhetzung', 'verfassungswidrigen']"
Versammlungen und Fußball-Länderspiel – Polizei zieht Bilanz,19.11.2023,berlinweit,"Nr. 2142
Die Polizei Berlin betreute gestern mit insgesamt gut 3000 Einsatzkräften, wobei sie von Einsatzkräften aus acht Bundesländern und der Bundespolizei unterstützt wurde, acht Aufzüge und Kundgebungen im gesamten Stadtgebiet sowie die Ereignisse zum Fußball-Länderspiel Deutschland-Türkei.
Ausgewählte Aufzüge und Ereignisse zum Fußball-Länderspiel
Aufzug im Kontext der verbotenen kurdischen Partei PKK – „Demo gegen PKK-Verbot. 30 Jahre PKK-Verbot. PKK-Verbot aufheben“
Gegen 9.40 Uhr begann zunächst eine Kundgebung auf dem Oranienplatz in Berlin-Kreuzberg mit rund 550 Teilnehmenden, die in hohem Maße emotionalisiert waren. Während der Kundgebung zeigte eine Frau eine verbotene Fahne. Einsatzkräfte beschränkten ihre Freiheit und stellten die Fahne sicher. Im weiteren Verlauf schlug ein Versammlungsteilnehmer einem Polizeibeamten eine Fahnenstange auf den Kopf. Der Polizist erlitt Kopfverletzungen und musste von Rettungskräften in ein Krankenhaus gebracht werden. Weitere Einsatzkräfte nahmen den Tatverdächtigen fest. Kurz vor dem Abmarsch des Aufzuges wurden aus der Kundgebung heraus verbotene Parolen gerufen, sodass die Einsatzkräfte mehrere Freiheitsentziehungen durchführen mussten.
Gegen 12.20 Uhr setzte sich der Aufzug mit rund 1200 Teilnehmenden in Bewegung und wuchs unterwegs auf gut 4100 Personen an. Während des Marsches begingen mehrere Teilnehmende des Aufzuges einen Verstoß gegen das Vereinsgesetz, sodass Einsatzkräfte einschreiten und Freiheitsbeschränkungen durchführen mussten. Umstehende Teilnehmerinnen und Teilnehmer solidarisierten sich mit den tatverdächtigen Personen. Durch den Einsatz unmittelbaren Zwanges, durch Schieben und Drücken, sowie dem Wirken der Ordner des Aufzuges konnten Lage und Stimmung wieder beruhigt werden.
Die Versammlungsleitung musste während des Verlaufes wiederholt auf die Teilnehmerinnen und Teilnehmer einwirken, da im Aufzug Pyrotechnik abgebrannt wurde. Gegen 13.40 Uhr erreichte der Aufzug seinen Endplatz auf dem Schloßplatz in Berlin-Mitte, wobei es zum Entzünden eines Nebeltopfes kam. Gegen 13.45 Uhr führten die Einsatzkräfte eine Freiheitsbeschränkung einer Person wegen des Verdachts des Landfriedensbruches durch. Eine Versammlungsteilnehmende versuchte hierbei, sich den Einsatzkräften in den Weg zu stellen, ergriff einen Beamten am Arm und zog an diesem mehrfach, um die bevorstehende Festnahme zu verhindern. Die Frau wurde wegen des Verdachts der versuchten Gefangenenbefreiung festgenommen. Dabei kam es zu Solidarisierungen von Versammlungsteilnehmenden, die unter anderem Flaschen auf die Einsatzkräfte warfen. Die Einsatzkräfte nahmen fünf weitere Personen fest. Die vorher festgenommene Frau klagte im Nachhinein über Atemprobleme und gab an, unter Asthma zu
    leiden. Am Ort befindliche Sanitäter, die ebenfalls an der Versammlung teilnahmen, leisteten Erste Hilfe. Alarmierte Rettungskräfte brachten die Tatverdächtige in ein Krankenhaus.
Nach dem zwischenzeitlich einsetzenden Abstrom der Teilnehmerinnen und Teilnehmer beendete die Versammlungsleitung die Veranstaltung gegen 14.50 Uhr.
Gegen 16 Uhr kam es im Bereich des Lustgartens zu einer Schlägerei. Hierbei kam es erneut zu Solidarisierungen von ehemaligen Versammlungsteilnehmenden und zu einem tätlichen Angriff auf Einsatzkräfte.
Aufzug im Kontext des Nahostkonfliktes – „Menschenrechtsdemo #humansunderattack#standwithhumanity“
Nachdem sich die ersten Versammlungsteilnehmenden im Invalidenpark versammelten, begann gegen 14 Uhr die Auftaktveranstaltung mit rund 350 Teilnehmerinnen und Teilnehmern. Gegen 15.10 Uhr setzte sich der Aufzug schließlich mit rund 1700 Personen in Bewegung und wuchs im weiteren Verlauf auf gut 4000 Personen an. Gegen 16 Uhr filmte ein Kamerateam einer öffentlich-rechtlichen Sendeanstalt die Versammlung im Rahmen ihrer journalistischen Tätigkeit. Zwei teilnehmende Personen des Aufzuges gingen zum Kamerateam und verdeckten mit Schildern die Sicht des Teams und der Kamera, sodass die Journalistinnen und Journalisten ihre Arbeit unterbrachen und den Aufzug verließen. Im weiteren Verlauf skandierten Sprechchöre mehrere Parolen, die die Vereinigten Staaten von Amerika und Israel thematisierten. Die Versammlungsleitung wurde daraufhin aufgefordert, auf die Versammlungsteilnehmenden einzuwirken, dies zu unterlassen. Gegen 18.25 Uhr erreichte der Aufzug seinen Endplatz auf der
    Hofjägerallee in Berlin-Tiergarten. Gegen 20 Uhr beendete die Versammlungsleitung die Veranstaltung.
Fußball-Länderspiel Deutschland-Türkei
Ab 16.50 Uhr versammelten sich türkische Fußballanhänger zu einem sogenannten Fanmarsch auf dem Theodor-Heuss-Platz. Während der Ansammlung kam es aus der gesammelten Menge heraus zu einem Flaschenwurf auf Einsatzkräfte. Diese wurden dadurch jedoch nicht getroffen. Mit Lautsprecherdurchsagen wurden die Personen aufgefordert, dergleichen und das Abbrennen von pyrotechnischen Gegenständen zu unterlassen. Gegen 17.50 Uhr setzte sich der sogenannte Fanmarsch in Richtung Preußenallee mit rund 1900 Personen in Bewegung, wobei es wiederholt zum Abbrennen von Pyro-Technik und dem Zeigen des Handzeichens der sogenannten Grauen Wölfe kam. Die Einsatzkräfte führten daraufhin Beweissicherungs- und Dokumentationsmaßnahmen durch. Im Verlauf der Wegstrecke bis zum Endplatz, am Olympischen Platz, beteiligten sich bis zu 5000 Personen an dem Marsch, der gegen 18.30 Uhr am Ziel ankam. Kurz nach dem Aufheben der Verkehrsmaßnahmen am Theodor-Heuss-Platz stellten Einsatzkräften einen
    fahrenden Pkw fest, aus dem eine Fahne geschwungen wurde. Zur Ahndung der Verkehrsordnungswidrigkeit hielten diese den Wagen an. Während der Überprüfungsmaßnahmen stieg ein Mann aus dem Fahrzeug aus und schlug einer Einsatzkraft mit der Faust ins Gesicht. Der Tatverdächtige wurde festgenommen, wobei es zu einer Solidarisierung von rund 30 Personen kam. Erst nach dem Aussprechen von Platzverweisen trat eine Lageberuhigung ein. Der verletzte Polizeibeamte wurde ambulant erstbehandelt und verblieb im Dienst.
Während des Spieles wurde in einem der Blöcke des Stadions gegen 21.25 Uhr Pyro-Technik in roter Farbe gezündet. Daraufhin wurde durch den Veranstalter eine Stadiondurchsage in türkischer sowie in deutscher Sprache hinsichtlich des Verbots des Abbrennens pyrotechnischer Gegenstände durchgeführt. Dies musste nach dem Abbrennen weiterer pyrotechnischer Gegenstände wiederholt werden. Die entsprechenden Tatverdächtigen konnten außerhalb der Blöcke vorläufig festgenommen werden. Durch den Ordnerdienst wurde gegen 21.40 Uhr ein türkischer Fußballanhänger als Tatverdächtiger einer Körperverletzung an die Polizei übergeben. Zeitgleich zeigte ein deutscher Fußballanhänger den sogenannten Hitlergruß. Einsatzkräfte nahmen ihn außerhalb des Blockes fest. Gegen 22.05 Uhr wurde ein verletzter Mann nach einer vorangegangenen Körperverletzung festgestellt. In diesem Zusammenhang wurden vier männliche Tatverdächtige ohne Fanzugehörigkeit festgenommen.
Auf Grund einer erhöhten aggressiven Stimmung in der Ostkurve wurde gegen 22.15 Uhr die polizeiliche Präsenz hinter den zugehörigen Blöcken erhöht. Im Zuge einer körperlichen Auseinandersetzung und einer Bedrohung zwischen jeweils zwei türkischen und deutschen Fußballanhängern erlitten die deutschen Fußballanhänger Verletzungen. Die Festnahme der Personen erfolgte außerhalb des Blockes. Gegen 22.35 Uhr nahmen Einsatzkräfte einen deutschen Fußballanhänger wegen des Verdachts des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen fest. Mit dem Endstand 2:3 erfolgte um 22.45 Uhr der Abpfiff und die Fußballanhänger verließen das Stadion.
Während der gesamten Einsatzmaßnahmen mussten die Einsatzkräfte 92 Personen festnehmen und 71 Strafermittlungsverfahren einleiten. Darunter unter anderem wegen des Verdachts der gefährlichen Körperverletzung, des Verstoßes gegen das Vereinsgesetz, des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen, des schweren Landfriedensbruches, des tätlichen Angriffes auf und des Widerstands gegen Vollstreckungsbeamte und des Verdachts der Gefangenenbefreiung.
Zwei Polizeieinsatzkräfte wurden verletzt, wobei ein Polizeibeamter seinen Dienst nicht fortsetzen konnte.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1386602.php,berlin_police_results.csv,True,"['hitlergruß', 'verfassungswidrig']",19.11.2023,"['9.40', '12.20', '13.40', '13.45', '14.50', '16', '14', '15.10', '16', '18.25', '20', '16.50', '17.50', '18.30', '21.25', '21.40', '22.05', '22.15', '22.35', '22.45']",[],"['frau', 'frau', 'frau', 'mann', 'mann']","['angriff', 'versammlung', 'körperverletzung']","['hitlergruß', 'verfassungswidriger']"
Transperson angepöbelt,21.11.2023,Tempelhof-Schöneberg,"Nr. 2155
Der Polizeiliche Staatsschutz im Landeskriminalamt ermittelt zu einem mutmaßlich homophoben Übergriff auf eine Transperson in der vergangenen Nacht in Schöneberg. Die 22-Jährige alarmierte die Besatzung eines Streifenwagens gegen 1.45 Uhr in die Bülowstraße und gab an, unmittelbar zuvor von fünf Jugendlichen und jungen Männern aus einem Auto heraus homophob beleidigt worden zu sein. Anschließend seien die Männer aus dem Auto gestiegen und hätten sie und eine weitere, unbekannt gebliebene Transperson mit Reizgas besprüht, sie jedoch nicht verletzt. Die 22 Jährige flüchtete in eine öffentliche Toilette, bis sich die mutmaßlichen Angreifer entfernten. Die zweite Transperson verließ den Ort. Die Einsatzkräfte konnten die Tatverdächtigen im Alter von 16 bis 22 Jahren in der Nähe ausmachen und ihre Personalien feststellen. Der 21-Jährige, der das Reizgas gesprüht haben soll, ist bereits polizeibekannt. Das Reizgasspray konnte nicht gefunden werden. Während der
    polizeilichen Maßnahmen verhielten sich die Tatverdächtigen unkooperativ und machten die Situation lächerlich.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1387366.php,berlin_police_results.csv,True,['homophob'],21.11.2023,['1.45'],"['22', '22', '21']",[],[],"['homophoben', 'homophob']"
Fremdenfeindlicher und rassistischer Angriff,23.11.2023,Lichtenberg,"Nr. 2170
Gestern Nachmittag zeigte eine Jugendliche auf der Wache eines Polizeiabschnitts der Polizeidirektion 3 (Ost) an, dass sie in Neu-Hohenschönhausen von einem unbekannten Mann beleidigt und bedroht worden ist. Die 16-Jährige soll gegen 15.30 Uhr mit ihren zwei jüngeren Geschwistern unterwegs gewesen sein, als sie an der Kreuzung Vincent-van-Gogh-Straße Ecke Warnitzer Straße einen Mann bemerkte, der ihnen gefolgt sein soll. Im weiteren Verlauf soll der Unbekannte das Mädchen rassistisch sowie fremdenfeindlich beleidigt haben und ihr damit gedroht haben, das von ihr getragene Kopftuch abzunehmen. Als ein Passant auf die Situation aufmerksam geworden und dazwischengegangen sein soll, soll sich der Mann vom Ort entfernt haben. Die weiteren Ermittlungen übernimmt der Polizeiliche Staatsschutz beim Landeskriminalamt.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1388431.php,berlin_police_results.csv,True,"['rassis', 'fremdenfeind', 'islamfeindlichkeit']",23.11.2023,['15.30'],['16'],"['jugendliche', 'mann', 'mann', 'mädchen', 'mann']",['angriff'],"['rassistisch', 'fremdenfeindlich', 'rassistischer', 'fremdenfeindlicher']"
Denkmal mit Hakenkreuzen beschmiert,27.11.2023,Lichtenberg,"Nr. 2194
Durch eine Anzeige über die Internetwache wurde bekannt, dass gestern Abend in Alt-Hohenschönhausen ein Denkmal beschädigt wurde. Der Zeuge bemerkte das mit diversen Hakenkreuzen beschmierte Sowjetische Ehrenmal Alt-Hohenschönhausen in der Küstriner Straße gegen 20.30 Uhr und informierte daraufhin die Polizei. Alarmierte Einsatzkräfte machten die Beschmierungen unkenntlich. Der Polizeiliche Staatsschutz beim Landeskriminalamt hat die weiteren Ermittlungen nach den bisher unbekannten Tätern aufgenommen.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1389391.php,berlin_police_results.csv,True,['hakenkreuz'],27.11.2023,['20.30'],[],[],[],['hakenkreuzen']
Einbruch und antisemitische Schmierereien,28.11.2023,Lichtenberg,"Nr. 2204
Gestern Nachmittag wurde bei der Polizei ein Einbruch in ein Lokal in Lichtenberg angezeigt, der bereits in der Nacht vom 26. auf den 27. November stattgefunden haben soll. Zwei bislang unbekannte Personen drangen nach bisherigen Erkenntnissen gewaltsam über Kellerräume in den Schankraum des Lokals ein und entwendeten mehrere Flaschen mit Spirituosen. Außerdem sollen die Tatverdächtigen antisemitische Schmierereien an einer Kellertür hinterlassen haben. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1390032.php,berlin_police_results.csv,True,['antisemit'],28.11.2023,[],[],[],[],['antisemitische']
Jugendlicher fremdenfeindlich und rassistisch beleidigt,01.12.2023,Steglitz-Zehlendorf,"Nr. 2229
Gestern Abend soll es zu einer Auseinandersetzung zwischen zwei Männern, einem Jugendlichen und einer weiteren Person in Dahlem gekommen sein. Nach bisherigen Erkenntnissen sollen der 15-Jährige und sein unbekannt gebliebener Begleiter gegen 20.30 Uhr auf die beiden offenbar alkoholisierten Männer im Alter von 31 und 51 Jahren aufmerksam geworden sein, die ihnen in der Königin-Luise-Straße gefolgt sein sollen. Im weiteren Verlauf soll es zwischen beiden Parteien zu einem Streitgespräch gekommen sein, bei dem der 51-Jährige den 15-Jährigen fremdenfeindlich sowie rassistisch beleidigt haben soll. Daraufhin soll der Begleiter des Jugendlichen den 51-Jährigen gegen die Schulter geschlagen haben und geflüchtet sein. Es wurde niemand verletzt. Die weiteren Ermittlungen hat ein Fachkommissariat des Polizeilichen Staatsschutzes des Landeskriminalamtes übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1391655.php,berlin_police_results.csv,True,"['rassis', 'fremdenfeind']",01.12.2023,['20.30'],"['15', '51', '15', '51']",['jugendlicher'],['schlagen'],"['rassistisch', 'fremdenfeindlich']"
Alexwache mit Hakenkreuzen beschmiert,01.12.2023,Mitte,"Nr. 2231
Gestern Nachmittag gegen 17 Uhr bemerkte ein Sicherheitsmitarbeiter des Weihnachtsmarktes am Alexanderplatz in Mitte einen Mann, der die Außenwände der Wache mit zwei Hakenkreuzen beschmierte. Gemeinsam mit seinen Kollegen hielt er den 25-jährigen Mann, der sich mutmaßlich als Tourist in Berlin aufhält, fest. Die Besatzung der Alexwache beschlagnahmte anschließend die Sprayflasche und entfernte die Farbschmierereien. Die Einsatzkräfte stellten die Identität des Mannes fest und verwiesen ihn nach Beendigung der polizeilichen Maßnahmen des Platzes. Die weiteren Ermittlungen führt der Polizeiliche Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1391689.php,berlin_police_results.csv,True,['hakenkreuz'],01.12.2023,['17'],['25'],"['mann', 'mann']",['beleidigung'],['hakenkreuzen']
Mann fremdenfeindlich beleidigt,03.12.2023,Pankow,"Nr. 2243
Gestern Abend wurde eine Polizeistreife nach Weißensee in die Meyerbeerstraße alarmiert. Ein 40-jähriger Mann gab an, kurz nach 18 Uhr in einer Straßenbahn der Linie M13 in Fahrtrichtung Alexanderplatz von einem ihm unbekannten Mann angesprochen worden zu sein. Es sei dann zu einer Auseinandersetzung zwischen den beiden Männern gekommen. Noch in der Straßenbahn und nachdem beide Männer an der Haltestelle Albertinenstraße ausgestiegen waren, soll der später von Einsatzkräften namhaft gemachte 55-Jährige den 40-Jährigen fremdenfeindlich beleidigt und gegen den Oberkörper gestoßen haben. Der 40-Jährige wurde dabei nicht verletzt. Der Polizeiliche Staatsschutz des Landeskriminalamtes führt die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1391940.php,berlin_police_results.csv,True,['fremdenfeind'],03.12.2023,['18'],"['40', '55', '40', '40']","['mann', 'mann', 'mann']",[],['fremdenfeindlich']
Schmierereien an Wohnungstür – Staatsschutz ermittelt,10.12.2023,Mitte,"Nr. 2290
Zu einer in der vergangenen Nacht festgestellten Sachbeschädigung in einem Mehrfamilienwohnhaus in Mitte ermittelt der Polizeiliche Staatsschutz des Landeskriminalamtes. Gegen Mitternacht stellten zwei Männer an der Eingangstür ihrer gemeinsamen Wohnung ein in schwarzer Farbe aufgebrachtes Hakenkreuz sowie eine weitere Schmiererei mit Bezug zu einer Glaubensrichtung fest. An dem Balkon der Männer ist sichtbar eine israelische Flagge angebracht. Die weiteren Ermittlungen, insbesondere auch zu der Frage, inwieweit die Schmierereien im Zusammenhang mit der Flagge stehen könnten, dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1394159.php,berlin_police_results.csv,True,['hakenkreuz'],10.12.2023,[],[],[],[],['hakenkreuz']
