Date,ExtractedAction,ExtractedAge,ExtractedDate,ExtractedGender,ExtractedTime,KeywordExtracted,KeywordMatch,Location,RightWingRelated,SourceFile,Text,Title,Topic,URL,standardized_location,latitude,longitude,ollama_extraction
21.01.2024,[],['52'],21.01.2024,"['mann', 'mann']",['12'],['volksverhetzung'],['volksverhetzung'],Mitte,True,berlin_police_results.csv,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 0155
Gegen einen Mann, der am vergangenen Freitag in Mitte Plakate mit volksverhetzendem Inhalt präsentiert haben soll, wurde gestern ein Untersuchungshaftbefehl erlassen. Der 52-Jährige soll die Plakate am 19. Januar 2024 gegen 12 Uhr im Rahmen einer Mahnwache am Platz des 18. März gezeigt haben. Auf einem der Plakate war die Eingangspforte des Konzentrationslagers Auschwitz abgebildet und enthielt den schriftlichen Zusatz „AuschWITZ“, wobei das Wort „WITZ“ in roter Farbe hinterlegt worden war.
Polizeieinsatzkräfte nahmen den Mann fest. Hierbei soll er Widerstand geleistet und so erfolglos versucht haben, sich durch Flucht zu entziehen. Die Plakate wurden beschlagnahmt und der Polizeiliche Staatsschutz informiert, der in Zusammenarbeit mit der Staatsanwaltschaft die weiteren Ermittlungen zu dem amtsbekannten und vorbestraften Holocaustleugner übernahm und fortsetzen wird.",Nach Volksverhetzung in Untersuchungshaft,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1407157.php,"Platz des 18. März, Mitte",52.5163704,13.3772972,"Platz des 18. März, Mitte"
24.01.2024,['beleidigung'],"['39', '48', '48', '48']",24.01.2024,"['frau', 'frau', 'frau']",['17'],"['nazi', 'verfassungswidriger', 'fremdenfeindlich']","['nazi', 'fremdenfeindlich', 'verfassungswidrig']",Mitte,True,berlin_police_results.csv,"Nr. 0172
Gestern Nachmittag bedrohte eine Frau zuerst einen Sicherheitsmitarbeiter und beleidigte anschließend zwei Polizisten in Mitte. Nach den bisherigen Erkenntnissen und Zeugenaussagen soll der 39-jährige Mitarbeiter eines Sicherheitsdienstes in einem Einkaufszentrum am Leipziger Platz gegen 17 Uhr auf einen Streit zwischen einer Verkäuferin und einer 48-jährigen Frau aufmerksam geworden sein. Als er diesen zu schlichten versucht haben soll, soll ihn die 48-Jährige beleidigt und mit einem Pfefferspray bedroht haben. Im weiteren Verlauf eilten alarmierte Einsatzkräfte zum Ort, nahmen den Sachverhalt auf und beschlagnahmten das Pfefferspray. Während der polizeilichen Maßnahmen beleidigte die Frau einen der Polizisten fremdenfeindlich und den anderen als „Nazi“. Auch rief sie den beiden „Heil Hitler“ zu. Bei der Überprüfung der Personalien kam der Verdacht auf, dass sich die 48-Jährige unerlaubt in Deutschland aufhält. Für weitere Überprüfungen wurde sie zu einem
    Polizeiabschnitt gebracht und konnte anschließend von dort aus ihren Weg fortsetzen. Die weiteren Ermittlungen wegen des Verdachts der Bedrohung mit Waffen, der Beleidigung, des unerlaubten Aufenthaltes und des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen, die auch beim Fachkommissariat des Polizeilichen Staatsschutzes des Landeskriminalamtes geführt werden, dauern an.",Sicherheitsmitarbeiter bedroht und Polizisten beleidigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1408318.php,"Leipziger Platz, Mitte",52.509715,13.3784105,"Leipziger Platz, Mitte"
25.01.2024,['beleidigung'],"['33', '33', '60']",25.01.2024,"['frau', 'frau', 'mädchen', 'frau']",[],['rassistisch'],['rassistisch'],Spandau,True,berlin_police_results.csv,"Nr. 0182
Einsatzkräfte des Polizeiabschnitts 23 nahmen gestern Vormittag eine Frau in Gatow fest, die zuvor eine Mutter beleidigt und an deren Kinderwagen gerüttelt hatte. Nach den bisherigen Erkenntnissen und Zeugenaussagen war eine 33-Jährige kurz nach 9 Uhr in der Straße Alt-Gatow unterwegs. Sie schob einen Kinderwagen, in welchem ihr einjähriges, dunkelhäutiges Pflegekind lag. Dann sei eine laut schreiende Frau auf sie zugekommen und habe sie und das Mädchen rassistisch beleidigt. Dabei habe die ältere Frau auch an dem Kinderwagen mit dem Säugling gerüttelt. Anschließend habe sie ihren Weg fortgesetzt und die 33-Jährige den Notruf gewählt. In der Nähe konnte die Tatverdächtige festgenommen werden. Die 60-Jährige musste sich einer erkennungsdienstlichen Behandlung unterziehen und sieht nun einem Ermittlungsverfahren wegen Beleidigung entgegen. Ob das Kleinkind, welches vor Kurzem am Kopf operiert worden war, durch die Erschütterung verletzt wurde, wird eine heutige
    ärztliche Untersuchung ergeben. Ein Fachkommissariat des Polizeilichen Staatsschutzes des Landeskriminalamtes hat die Bearbeitung des Sachverhalts übernommen.",Mutter mit Säugling angegangen,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1408749.php,"Alt-Gatow, Gatow, Spandau",52.4864797,13.1822151,"Alt-Gatow, Gatow, Spandau"
27.01.2024,[],"['15', '14', '14']",27.01.2024,[],['11.30'],['rassistisch'],['rassistisch'],Reinickendorf,True,berlin_police_results.csv,"Nr. 0199
Gestern Vormittag beleidigte, verletzte und bedrohte ein Schüler einen Mitschüler im Märkischen Viertel. Nach bisherigen Ermittlungen soll der 15-jährige Tatverdächtige seinen 14-jährigen Mitschüler gegen 11.30 Uhr im Gymnasium an der Königshorster Straße rassistisch beleidigt haben. Anschließend soll er ihn im weiteren Verlauf des Tages angegriffen und verletzt, sowie ihn mit dem Tode gedroht haben, nachdem der 14-Jährige das Ereignis dem Lehrpersonal offengelegt hatte. Der Polizeiliche Staatsschutz beim Landeskriminalamt übernahm die Ermittlungen.","Mitschüler rassistisch beleidigt, angegriffen und bedroht",,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1409456.php,"Königshorster Straße, Reinickendorf",52.5966427,13.3509152,"Königshorster Straße, Reinickendorf"
28.01.2024,[],['72'],28.01.2024,['frau'],['15.45'],"['rassistisch', 'antisemitisch']","['rassistisch', 'antisemitisch']",Charlottenburg-Wilmersdorf,True,berlin_police_results.csv,"Nr. 0203
Gestern Nachmittag soll ein Senior in einem Bus in Charlottenburg von einer Unbekannten attackiert worden sein. Nach bisherigen Erkenntnissen soll der 72-Jährige gegen 15.45 Uhr an der Haltestelle Kaiser-Friedrich-Straße Ecke Kantstraße in einen Bus der BVG der Linie X34 eingestiegen sein, als ihn eine unbekannte Frau im Bus rassistisch sowie antisemitisch beleidigt und mit einem Faustschlag gegen den Kopf attackiert haben soll. Nach der Attacke soll sich der Senior an der Haltestelle Savignyplatz nach draußen geflüchtet haben. Wenig später zeigte er den Vorfall auf einem Polizeiabschnitt an. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz beim Landeskriminalamt übernommen.",Unbekannte attackiert Senior im Bus,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1409473.php,nan,52.4952138,13.2984612,nan
31.01.2024,['beleidigung'],['13'],31.01.2024,['mädchen'],['13.50'],"['rassistisch', 'fremdenfeindliche', 'fremdenfeindlich', 'rassistische']","['fremdenfeindlich', 'rassistisch']",Friedrichshain-Kreuzberg,True,berlin_police_results.csv,"Nr. 0229
Gestern Mittag zeigte ein Kind eine fremdenfeindliche sowie rassistische Beleidigung in Friedrichshain bei einem Polizeiabschnitt an. Nach bisherigen Erkenntnissen soll ein Unbekannter gegen 13.50 Uhr in einer Bahn der Linie S7 auf die 13-Jährige zugegangen und sie fremdenfeindlich sowie rassistisch beleidigt haben. Daraufhin soll das Mädchen am Bahnhof Ostkreuz ausgestiegen sein. Sie begab sich ein wenig später zu einer Polizeiwache. Die weiteren Ermittlungen hat ein Fachkommissariat des Polizeilichen Staatsschutzes des Landeskriminalamtes übernommen.",Kind beleidigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1410860.php,"Bahnhof Ostkreuz, Friedrichshain-Kreuzberg",52.5029812,13.4691195,"Bahnhof Ostkreuz, Friedrichshain-Kreuzberg"
02.02.2024,['schlagen'],"['17', '23', '43', '43']",02.02.2024,[],['14'],['rassistisch'],['rassistisch'],Lichtenberg,True,berlin_police_results.csv,"Nr. 0247
Vorgestern Nachmittag gerieten drei Frauen in Rummelsburg in Streit. Die Auseinandersetzung begann kurz nach 14 Uhr in einer Straßenbahn der Linie 21 in Richtung Schöneweide an der Haltestelle Marktstraße. Eine 17-Jährige und eine 23-Jährige sollen eine 43-Jährige zunächst transfeindlich beleidigt haben. Die 43-Jährige soll die beiden anschließend ihrerseits unter anderem rassistisch beleidigt haben. Anschließend traktierten die drei einander mit Schlägen und Tritten. Die weiteren Ermittlungen führt ein Fachkommissariat der Direktion 3 (Ost).",Streit in der Straßenbahn eskaliert,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1412085.php,"Marktstraße, Rummelsburg, Lichtenberg",52.5046801,13.4717653,"Marktstraße, Rummelsburg, Lichtenberg"
04.02.2024,['beleidigung'],"['20', '20', '20']",04.02.2024,['mann'],['1.40'],"['fremdenfeindlichem', 'fremdenfeindlich']",['fremdenfeindlich'],Marzahn-Hellersdorf,True,berlin_police_results.csv,"Nr. 0263
In der vergangenen Nacht wurden Einsatzkräfte wegen einer Beleidigung mit fremdenfeindlichem Hintergrund und einer Bedrohung nach Marzahn alarmiert. Nach ersten Erkenntnissen soll ein 20-jähriger Mann gegen 1.40 Uhr in Begleitung seiner ebenfalls 20-jährigen Freundin in einer Tankstelle in der Elisabethstraße eingekauft haben. An der Kasse habe sich ein Unbekannter hinter das Pärchen gestellt und den 20-Jährigen mehrfach fremdenfeindlich beleidigt und bedroht. Nachdem seine Freundin den Notruf wählte, flüchtete der unbekannte Tatverdächtige in Richtung Blumberger Damm und anschließend auf die Elisabethstraße. Die weiteren Ermittlungen hat ein Fachkommissariat der Polizeidirektion 3 (Ost) übernommen.",In Tankstelle beleidigt und bedroht,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1412424.php,"Elisabethstraße, Marzahn-Hellersdorf",52.5341929,13.5627057,"Elisabethstraße, Marzahn-Hellersdorf"
16.02.2024,['beleidigung'],[],16.02.2024,"['frau', 'junge', 'frau', 'mann', 'frau', 'junge', 'frau', 'mann']",[],"['verfassungswidriger', 'hitlergruß']","['hitlergruß', 'verfassungswidrig']",Marzahn-Hellersdorf,True,berlin_police_results.csv,"Nr. 0354
Am gestrigen Tag erschien eine Frau auf einem Polizeiabschnitt, um eine Bedrohung, Beleidigung und das Verwenden von Kennzeichen verfassungswidriger und terroristischer Organisationen anzuzeigen. Nach bisherigen Erkenntnissen und Aussagen fuhr die junge Frau mit ihrem Bruder in der Nacht vom Mittwoch zum Donnerstag gegen 23.20 mit der Tram M 6 in Richtung Hackescher Markt. An der Haltestelle Alte Hellersdorfer Straße / Zossener Straße stiegen ein Mann und eine Frau aus und sollen beim Aussteigen die junge Frau und ihren Bruder verbal bedroht und beleidigt haben. Der Mann soll zudem einen zuvor eingestiegenen Fahrgast mit dem sogenannten Hitlergruß begrüßt haben. Der Polizeiliche Staatsschutz des Landeskriminalamtes der Polizei Berlin hat die weiteren Ermittlungen übernommen.",Bedrohung und Beleidigung in der Straßenbahn,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1418002.php,"Alte Hellersdorfer Straße / Zossener Straße, Marzahn-Hellersdorf",52.5448299,13.5923968,"Alte Hellersdorfer Straße / Zossener Straße, Marzahn-Hellersdorf"
20.02.2024,[],"['14', '67', '48', '67']",20.02.2024,"['jugendlicher', 'jugendlicher', 'mann', 'mann', 'mann']",['16.15'],['fremdenfeindlich'],['fremdenfeindlich'],Spandau,True,berlin_police_results.csv,"Nr. 0381
Gestern Nachmittag wurden Einsatzkräfte in den Ortsteil Falkenhagener Feld gerufen. Nach den bisherigen Erkenntnissen und Aussagen soll ein Jugendlicher von einem Mann fremdenfeindlich beleidigt worden sein. Der 14-Jährige gab an, sich gegen 16.15 Uhr auf dem Gehweg des Hümmlingweges aufgehalten zu haben, als ein 67-jähriger Mann ihn fremdenfeindlich beschimpfte. Bei der Anzeigenaufnahme gab die Mutter des Schülers an, dass auch sie wenige Tage zuvor vom selben Mann in ähnlicher Art beleidigt worden war. Darüber hinaus soll der Tatverdächtige vor der 48-Jährigen despektierlich auf den Boden gespuckt haben.
Im Zuge der weiteren Ermittlungen suchten die Einsatzkräfte den 67-Jährigen an seiner in der Nähe gelegenen Wohnanschrift auf und brachten ihn für eine erkennungsdienstliche Maßnahme zu einer Polizeidienststelle, aus der er im Anschluss entlassen wurde.",Jugendlicher fremdenfeindlich beleidigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1418677.php,"Hümmlingweg, Spandau",52.5536954,13.1759965,"Hümmlingweg, Spandau"
20.02.2024,"['angriff', 'beleidigung', 'versammlung', 'körperverletzung']",[],20.02.2024,[],"['17.45', '22.30']","['volksverhetzung', 'verfassungswidriger']","['volksverhetzung', 'verfassungswidrig']",Neukölln,True,berlin_police_results.csv,"Nr. 0382
Vom gestrigen Nachmittag bis in die Abendstunden hinein gewährleistete die Polizei Berlin mit rund 250 Einsatzkräften die Versammlungsfreiheit anlässlich eines Aufzuges in Neukölln.
Bereits vor Beginn des Aufzuges stellten die Einsatzkräfte entlang der geplanten Strecke 15 überklebte Straßenbenennungsschilder fest, die von Unbekannten mit den Namen der Opfer aus Hanau überklebt worden waren.
Gegen 17.45 Uhr versammelten sich in der Saalestraße zwischen dem Siegfried-Aufhäuser-Platz und der Sonnenallee etwa 300 Personen. Neben themenbezogenen Redebeiträgen wurden polizeifeindliche Parolen gerufen. Als die Teilnehmenden in der Sonnenallee in Richtung Hermannplatz unterwegs waren, stieg deren Zahl auf etwa 3.200 Personen, und es folgten wiederholt polizeifeindliche Parolen. Außerdem beobachteten die Polizeikräfte, dass Teilnehmende zum Teil Vermummung anlegten und Handschuhe anzogen. Die Aufforderung der Versammlungsleiterin, dies zu unterlassen, wurde befolgt. In Höhe der Treptower Straße wurden sowohl aus dem Aufzug heraus als auch auf einem Dach eines Wohnhauses neben der Aufzugsstrecke sogenannte Nebeltöpfe entzündet. Im hinteren Bereich der Versammlung hatte sich zudem eine propalästinensische Gruppe gebildet, aus der heraus israelfeindliche Parolen gerufen wurden. Trotz wiederholter Aufforderung der Versammlungsleiterin an ihre Teilnehmenden, die Rufe zu
    unterlassen, wurden die Sprechchöre nicht eingestellt. An der Sonnenallee Ecke Weichselstraße kam es zu körperlichen Angriffen auf Einsatzkräfte. In der Folge mussten die Einsatzkräfte unmittelbaren Zwang durch Schieben und Drücken anwenden. Im weiteren Verlauf legten Personen aus dem propalästinensischen Teil des Aufzuges sogenannte Palästinensertücher zur Vermummung an, spannten Regenschirme zur Verhinderung von Identitätsfeststellungen auf und wiederholten die israelfeindlichen Sprechchöre. In Höhe Sonnenallee Ecke Reuterstraße wurde eine Zwischenkundgebung initiiert, zu der circa 30 Ordnerinnen und Ordner eine enge Kette durch Unterhaken der Arme bildeten, um polizeiliche Maßnahmen zu verhindern. Gegen 22.30 Uhr beendete die Versammlungsleiterin die Gedenkdemonstration an dieser Örtlichkeit.
Im Zusammenhang mit dem Aufzug beschränkten die Einsatzkräfte 15 Personen in ihrer Freiheit und leiteten 21 Ermittlungsverfahren ein, unter anderem wegen des Verdachts des Fahrens eines Kraftfahrzeuges in der Öffentlichkeit unter berauschenden Mitteln, der Volksverhetzung, des Verstoßes gegen das Versammlungsfreiheitsgesetz, des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen, versuchter Gefangenenbefreiung, Unterschlagung, Beleidigung, versuchter gefährlicher Körperverletzung sowie Widerstands gegen und tätlichen Angriffs auf Vollstreckungsbeamte. Zwei Polizeibeamte erlitten Verletzungen, konnten ihren Dienst aber fortsetzen.",Polizeieinsatz anlässlich des Aufzuges „Gedenkdemonstration 4 Jahre Hanau Anschlag“,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1418707.php,"Saalestraße, Neukölln",52.4728905,13.4551252,"Saalestraße, Neukölln"
01.03.2024,"['schlagen', 'körperverletzung']","['29', '28']",01.03.2024,['mann'],['11.45'],['homophobem'],['homophobie'],Mitte,True,berlin_police_results.csv,"Nr. 0454
Gestern Vormittag soll es in Gesundbrunnen zu einer Körperverletzung mit homophobem Hintergrund gekommen sein. Nach bisherigen Erkenntnissen waren zwei Männer, 25 und 29 Jahre alt, gegen 11.45 Uhr Händchen haltend am S-Bahnhof Wollankstraße unterwegs. In der Bahnhofsunterführung am Ausgang Sternstraße kam ihnen ein Mann entgegen, der die beiden dann angesprochen und Hundegeräusche nachgeahmt haben soll. Dann soll er den beiden zunächst gegen die Hände geschlagen haben, um diese zu trennen, und anschließend den beiden Männern gegen den jeweiligen Brustkorb. Anschließend flüchtete der Tatverdächtige. Alarmierte Polizeikräfte nahmen den Tatverdächtigen aufgrund der Personenschreibung in der Nähe fest. Dieser gab den Polizeikräften gegenüber an, dass einer der beiden ihm mit einer flachen Hand ins Gesicht geschlagen haben soll. Eine am Ort durchgeführte Atemalkoholkontrolle ergab einen Wert von rund 2,5 Promille. Der 28-Jährige kam zur Blutentnahme sowie
    erkennungsdienstlicher Behandlung in einen Polizeigewahrsam und wurde anschließend entlassen. Der Polizeiliche Staatsschutz des Landeskriminalamtes Berlin führt die Ermittlungen.",Körperverletzung mit homophobem Hintergrund,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1423062.php,nan,51.4323195,6.7707424,nan
01.03.2024,[],['26'],01.03.2024,"['mann', 'jugendliche', 'mann']",['22.30'],"['homophober', 'homophob']",['homophobie'],Tempelhof-Schöneberg,True,berlin_police_results.csv,"Nr. 0457
In der vergangenen Nacht ist ein Mann in Tempelhof beleidigt und bespuckt worden. Nach bisherigen Erkenntnissen sprachen gegen 22.30 Uhr zwei der Beschreibung nach Jugendliche den 26-Jährigen in einem Bus der Linie 106 an und folgten ihm dann bis in die Friedrich-Wilhelm-Straße, nachdem er am Alboinplatz aus dem Bus gestiegen war. Auf dem Weg beschimpfte das Duo den jungen Mann homophob und einer der beiden spuckte ihn an. Anschließend flüchteten die Jugendlichen. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin führt die weiteren Ermittlungen.",Beleidigt und bespuckt - homophober Hintergrund,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1423071.php,"Friedrich-Wilhelm-Straße, Tempelhof-Schöneberg",52.4584623,13.3812553,"Friedrich-Wilhelm-Straße, Tempelhof-Schöneberg"
